entity	part	model_id	spend	value	imps
3200121332	1	2	15.2720664	14.45811406	9943
3200122924	2	1	2.118396314	0	941
3200129132	1	2	129.6436843	683.9649017	76022
3200132790	2	2	12.42083794	22.27729019	3791
3200136182	3	1	12.16621899	1.810578828	5002
3200145390	2	2	0.022308385	0	1
3200150790	2	2	13.40299593	0.028752355	76567
3200152266	1	1	132.6989071	46.50504463	27722
3200157840	4	1	66.19845562	202.9945944	26004
3200158048	3	2	10.42250606	31.60445762	5987
3200176208	0	1	2.365048756	0	1821
3200183074	0	2	15.18052088	0	25510
3200191382	3	1	17.51839428	42.89118064	20910
3200193066	1	1	4.704637686	0	1659
3200257924	2	1	1.862447924	2.444354674	2426
3200259066	1	1	11.53665868	0	5178
3200262332	1	2	0.856408641	4.246417214	978
3200271332	1	2	7.983165045	89.49480572	2220
3200276408	0	1	0.002935555	0.003365732	3
3200280666	1	1	3.655260137	0	4989
3200283240	4	1	15.82171781	24.4439706	6888
3200286008	0	1	0.979439489	0.831283865	382
3200288248	3	2	12.10000583	10.4953221	7375
3200301724	2	1	34.16397929	30.18785183	64984
3200301840	4	1	3.073507956	3.469099212	9601
3200302048	3	2	0.017972615	0.026392477	121
3200304240	4	1	5.620880119	0	820
3200309582	3	1	0.020034363	0	1
3200312132	1	2	16.24450067	47.06335554	12687
3200313448	3	2	1.293315884	4.226769879	1030
3200314532	1	2	11.76663941	0	5498
3200319666	1	1	11.60213103	13.28233878	8276
3200335106	4	2	0.044451033	0.062378822	74
3200337932	1	2	5.047735794	4.402650291	6196
3200344440	4	1	27.6744873	23.75128763	62837
3200358874	0	2	5.564149671	260.8084747	1679
3200361332	1	2	0.80158667	0	367
3214595482	0	2	1.351963843	0	688
3317905318	3	1	1.855670073	23.88173519	1013
3318804384	3	2	2.627102087	4.15615528	1645
3493899230	2	2	2.980517627	0	2280
3511531316	1	2	0.69504204	1.073951155	13915
3572336470	3	1	16.72454633	0	16523
3605413946	4	2	80.60277349	304.7371647	16136
3616068380	1	2	2.241575978	0	708
3651013932	1	2	6.095172277	0	19723
3730497572	2	1	2.904067842	0	1086
3748795658	1	1	23.64178394	22.38921007	4173
3771234654	3	1	16.070518	53.04873855	3378
3792850000	3	2	19.74684687	0	18529
3851276052	1	2	0.836032708	6.756517537	277
3851897328	0	1	9.608647138	0	6588
3852824362	4	2	12.06336698	35.92113931	4394
3857702174	3	1	91.48181554	109.8132652	25441
3874350008	0	1	1.98588189	0	857
3880943312	4	1	0.657961662	0	316
3895193662	3	1	338.1384412	186.8282502	105313
3910910698	0	2	113.8258684	35.2447975	41454
3934472294	2	2	67.57864116	101.8741958	11125
4006790288	0	1	1.082731359	0.88452722	290
4017346534	3	1	1.331103489	0	520
4027932834	0	2	2.973524777	1.310894212	3355
4038686756	2	1	298.9583256	112.5692492	1063929
4070249890	4	2	21.26107318	45.69603078	12993
4087686168	4	1	12.09405322	0	3816
4150254364	1	2	1.468536715	2.963525996	943
4174818914	1	1	5.642430449	7.065240819	8686
4183501902	3	1	2.473282565	0	727
4220572132	2	1	18.83691769	0	22206
4248237472	3	2	24.61702538	28.6990787	102799
1499561190	2	1	1.759557937	0	488
1640790000	3	1	1.897145708	15.75504502	398
1765488958	1	2	1.783889979	0	775
1765489016	2	2	2.385675058	32.96933909	431
1822556498	4	1	1.139137217	0	332
1827878460	1	1	1.767928251	9.361111068	657
1842560670	1	2	2.753140628	0	465
1864448484	1	1	3.498089608	0	799
1865612484	1	1	1.680144027	32.95357783	402
1867485084	1	1	215.8886624	3635.056647	31990
1881408158	1	2	1.768528211	0	638
1883789370	0	1	2.481955126	14.81972	619
1899273610	4	1	2.716646195	0	420
1915481122	0	1	1.578955455	6.105374903	422
1927744654	1	2	2.660219132	11.95585939	715
1945026398	1	2	329.6108973	632.0175077	374316
1960325882	0	1	2.07273974	0	821
2237602714	0	1	3.27745433	6.046934897	785
2248243962	3	2	15.78001044	1.7863238	7145
2248445954	4	1	1.642057936	0	297
2328215808	3	1	1.909357043	0	401
2354805682	4	1	2.87961889	0	481
2397916050	3	2	2.762130706	0	557
2419502548	1	1	3.572089432	4.865011008	1188
2517773980	4	2	32.9190925	84.25617	12731
2528801328	3	1	1.173444916	0	439
2529563420	0	2	0.687257431	0	293
2532497348	1	1	1.569237267	6.869817349	378
2536813884	1	1	55.41382162	0	9615
2545375730	4	1	3.435557452	0	1809
2545377472	3	1	26.99704601	10.39995076	22397
2568118960	2	2	36.6779191	4.441229109	51547
2568916578	0	1	19.29202429	13.21477824	17268
2570407230	2	1	2.139125133	0	448
2583026968	2	2	10.03709379	9.28952868	932
2594817918	1	2	1.695760229	0	696
2641496322	4	1	0.616110891	0	504
2650013458	4	1	0.995039016	0	346
2693312618	4	1	2.468810039	21.01480045	539
2699085180	1	1	2.72021417	0	445
2725663862	1	2	58.22082387	0	26954
2767449338	3	2	2.265644505	0	1781
2780723880	3	1	2.886277015	0	954
2789793094	2	1	0.799957711	0	361
2814517582	1	2	3.395788203	13.87713425	904
2817056594	0	1	1.203152972	0	297
2819693434	3	2	3.744646631	14.86222252	1105
2862063528	3	1	16.13452273	10.90231874	2226
2884064950	2	1	1.6250433	8.313231641	300
2919513554	4	1	32.98704092	461.0261766	3448
2920315846	1	2	8.019594311	6.561079346	2068
3023396424	3	1	0.80449069	8.761890571	434
3038360716	1	1	4.45601941	22.39840439	2788
3038581182	1	2	53.78696662	98.61011853	16702
3038693556	4	2	22.03555231	11.0310941	2748
3038694916	1	1	0.975715035	0	354
3038732232	3	1	39.55139862	72.13089928	24685
3038837890	4	1	1.845490249	0	1629
3038859098	3	2	3.653622058	0.025724069	1956
3038995458	0	1	32.64315628	158.6957363	26901
3038995632	3	1	0.197859382	0	23
3041364026	4	1	20.77547784	13.50240643	4602
3041667626	4	1	54.38773069	60.62027487	22512
3041668710	2	1	9.160757216	9.636337294	4568
3041703892	4	2	11.07541164	24.28079329	3447
3045613788	1	1	3.123735847	0	201
3142975446	1	2	2.077901395	2.562638471	2762
3196284852	4	2	34.96244705	0	6217
3200009406	2	1	0.692871616	0	86
3200010490	0	1	0.734731181	0	180
3200024406	2	1	89.59637189	197.9495028	31913
3200027464	3	1	5.459767992	5.475355511	9061
3200030072	2	2	12.37468813	0	10400
3200030948	1	1	595.9532309	608.9665802	109118
3200039464	3	1	0.602870623	0	373
3200067272	2	2	2.4507649	2.269921014	5596
3200091664	3	1	112.7372994	0	4835
3200093188	4	2	2.496044392	0	2347
3200104956	0	2	10.86065227	15.88173487	6164
3200105948	1	1	0.86345453	0	176
3200125206	2	1	5.24806662	0	524
3200126890	0	1	0.047938569	0	3
3200127814	1	2	11.34302885	13.04818862	39131
3200143264	3	1	3.815320883	0	1338
3200144348	1	1	0.60073936	0	1659
3200146472	2	2	95.51097454	287.1672622	51757
3200154272	2	2	2.406713359	0.898905245	1747
3200157872	2	2	27.00891858	47.14401936	59939
3200160122	4	1	2.023611798	5.576827693	739
3200163988	4	2	7.351138622	0	3971
3200164356	0	2	19.94987753	26.51801559	10770
3200167956	0	2	67.27389502	58.82002087	25592
3200168556	0	2	11.85067556	0	4695
3200169006	2	1	200.3197001	55.40829547	143363
3200170956	0	2	0.211529166	0	67
3200175606	2	1	2.868711779	0	567
3200178814	1	2	29.86198467	0	104996
3200182922	4	1	21.31870655	116.8496017	7077
3200190664	3	1	5.221272471	0	7810
3200259388	4	2	250.2721182	603.9961152	190650
3200260148	1	1	0.558488687	0	626
3200264406	2	1	0.880514176	0.279384303	1846
3200264672	2	2	4.417912646	0	1205
3200265606	2	1	0.27788105	0.178849406	262
3200272530	3	2	16.68500206	10.59007079	5899
3200277330	3	2	0.222984613	0	38
3200281748	1	1	5.611469481	0	1696
3200286722	4	1	1.642302911	0	1842
3200286814	1	2	21.0119245	22.27023605	5736
3200289490	0	1	29.75467538	2253.465486	3813
3200293530	3	2	38.30817814	77.60159192	44011
3200310872	2	2	87.69818784	7.409399913	75027
3200310930	3	2	15.62122812	13.87529636	2532
3200327948	1	1	20.74888205	5.545407988	19518
3200329690	0	1	0.366227364	0	214
3200339014	1	2	38.71291934	62.95669047	16100
3200344748	1	1	0.182021979	0	1444
3231521908	0	2	3.685305655	6.31994155	943
3459458010	4	1	4.728396705	5.752290572	4800
3500341802	0	1	47.28876863	44.50852993	62490
3566158088	2	2	1.12850366	1.205436116	1762
3582846224	3	1	0.017476928	0	78
3589776162	3	2	73.00919828	57.9898341	196617
3648769664	3	1	56.84174966	33.92267784	46301
3649983890	0	1	18.81638823	0	7034
3707254356	4	2	24.8037066	22.53896595	5940
3752004858	3	2	15.67676403	15.25657823	10702
3787988938	4	1	867.86755	521.2096007	166954
3813496838	2	1	11.87825814	91.18214984	2454
3846452572	4	2	10.20125739	5.799448607	4242
3862575334	2	1	3.768730796	0	817
3875733524	4	2	1.919393966	0	1143
4002836808	3	1	482.1258624	1035.824591	121341
4004153634	0	1	9.817614902	14.35473569	12235
4016628158	2	1	14.10341096	22.01841656	2258
4034659568	2	2	1.510211792	0	2702
4045408226	4	1	2.359072777	3.3062032	2641
4048940034	3	2	3.588480141	4.389854814	5256
4103312002	3	2	0.088075934	0	231
4162430730	0	1	17.56746564	22.69553352	8899
4176626804	0	2	15.58142199	104.85853	17418
4190156612	0	2	4.712519395	8.895126228	4099
4194623114	4	1	0.050332755	0	29
4205391020	0	2	11.21099838	251.5424498	3359
4220497164	0	2	13.32579778	0	29362
4230408236	0	2	5.98371513	0	2257
4240416508	0	2	43.43025971	24.69275872	55429
1705204128	2	1	2.853913149	5.847464924	798
1757707676	4	1	1.907665856	15.705686	911
1763700012	4	1	1.829771973	4.036682466	817
1773366976	1	2	2.302926864	0	886
1775979454	0	2	2.313021728	0	487
1792489564	4	1	0.869553412	11.84248727	231
1844775660	4	1	2.214110697	0	717
1878033548	4	1	2.480256145	0	577
1883907626	3	1	1.862807408	7.963236005	935
1911563192	1	2	3.63633789	0	1534
1918925406	0	2	1.813023338	0	586
1923840050	3	1	0.56129034	17.49479744	342
1942482318	4	2	1.367561724	24.84714816	354
1960686146	2	2	4.730358329	0	2203
1964073732	4	1	33.90989299	113.8695143	6889
2215124498	2	2	6.274416228	0	3016
2236454854	1	1	1.056363216	0	327
2260215108	4	1	1.555361306	0	947
2315467160	2	1	1.153954548	0	583
2353165106	3	1	1.445217757	7.11080115	575
2355110132	0	1	0.939421875	0	494
2385828684	0	1	1.270963308	0	399
2389052620	0	1	1.81942375	0	533
2468887966	4	2	0.87682597	0	384
2545389954	3	1	1.768334697	0	1037
2550854174	1	1	1.642234403	0	919
2558398512	1	2	13.7206584	59.45249982	5745
2579357042	3	1	0.022931452	0	8
2622956608	2	1	3.530302328	0	1064
2643303404	4	1	1.234562466	0	472
2649954206	4	2	2.318914313	0	1218
2675211190	0	2	115.9863555	167.7430989	22980
2675952964	3	2	146.6333327	0	523809
2676373298	3	1	8.686307681	19.09981952	4502
2681927228	4	1	0.053897377	0	92
2705144342	0	2	1.620797819	0	4476
2735799352	1	2	0.783451272	6.462641283	373
2735816752	1	2	1.20084705	6.563195418	281
2772214832	2	1	1.346386474	0	475
2774578556	3	2	1.095122137	0	356
2801908114	2	2	2.175075913	7.807749507	453
2813500522	2	2	102.0420069	162.4042909	16322
2819525258	2	2	1.66126144	0	569
2822092910	4	2	6.063960225	83.75740083	1816
2830406724	3	2	1.328666779	0	1433
2833818402	2	2	2.24997069	0	463
2835789736	2	1	1.824639071	0	675
2876589818	3	1	8.71143517	0	6005
2881894762	2	2	0.995136237	0	458
2939464188	3	2	32.84091037	9.472048384	46549
2967740624	1	2	16.54322166	36.51492267	8646
2972934534	4	2	50.25989078	77.44427258	3668
3020815028	4	1	201.2377432	330.2734083	116305
3032515320	2	1	1.134602155	8.142636176	244
3038366714	3	1	16.46473321	464.9077658	4612
3038502914	3	1	0.253918552	0	434
3038595038	4	2	0.241266987	0	510
3038714656	2	1	26.95194263	0	5961
3038831438	4	2	1.148843618	0.002855249	430
3038831806	0	2	5.775770476	4.691853295	6163
3039007838	4	2	1.286502769	0	395
3040047876	0	1	6.934498128	40.7238991	1701
3041704592	2	1	8.097263132	0	2883
3041725200	1	2	183.9467712	743.6226059	34431
3048492214	0	2	1.433068128	0	450
3113737368	2	1	0.3367798	0	282
3150692064	1	2	10.61738931	0	10062
3198555076	3	2	2.855702639	0	669
3200009670	4	2	31.93512035	55.92731709	6799
3200015946	3	1	3.827953633	13.22275546	1537
3200016754	2	2	0.047842312	0.072058695	33
3200018438	0	2	0.493399329	0.530765214	207
3200022546	3	1	1072.697324	2002.786505	137936
3200027288	2	1	0.738532933	0.499825881	1007
3200030070	4	2	6.002426205	0	4512
3200031870	4	2	14.34663066	15.66070593	28018
3200034096	1	2	4.74479391	3.176229653	1693
3200039554	2	2	48.82818711	71.80680355	19001
3200054554	2	2	0.054490228	0	17
3200071204	4	1	2.88176727	3.050177561	1108
3200083146	3	1	24.29619464	46.6837526	26280
3200101146	3	1	133.9850045	75.13487795	36175
3200105346	3	1	90.17281538	57.78969964	40290
3200121972	0	1	5.245085207	0	2816
3200130004	4	1	32.20997944	46.49592242	23751
3200135830	1	1	0.332528393	0	519
3200137088	2	1	4.876530929	67.60386818	2525
3200145638	0	2	39.63020683	31.77040626	24566
3200145972	0	1	4.239333067	0	2525
3200147612	3	2	2.555224355	0	2021
3200174230	1	1	11.40475751	24.61673115	4966
3200174772	0	1	59.65692994	50.67532105	26345
3200175972	0	1	241.9480463	66.97508596	55394
3200191746	3	1	1.721302755	4.463972333	8774
3200195172	0	1	1.503677253	0	275
3200257572	0	1	8.396241307	0	2195
3200258612	3	2	47.37174242	45.157629	22001
3200259488	2	1	10.51246773	4.923694537	5773
3200259638	0	2	1.384770633	6.726920012	1556
3200262096	1	2	5.476284569	0	944
3200267612	3	2	8.32225854	25.56008656	5655
3200272804	4	1	1.912244026	5.688285398	1912
3200280638	0	2	0.600232146	0.990310345	512
3200283096	1	2	0.562906812	0	327
3200299030	1	1	40.28672086	0	15154
3200306496	1	2	24.16669356	42.22345347	12850
3200306670	4	2	5.720016588	95.58321622	3051
3200306888	2	1	9.858586232	9.425095003	13407
3200307038	0	2	2.408207517	0	2253
3200315404	4	1	4.974055282	14.14693314	4291
3200315438	0	2	0.627521074	4.651403703	923
3200325038	0	2	0.55753822	0.405516749	786
3200329296	1	2	37.811024	26.35413102	37401
3200333012	3	2	0.066255339	0.074591931	101
3200339404	4	1	1.764726651	2.342828294	8234
3200348404	4	1	0.842676074	0.970717303	2967
3200367004	4	1	2.022097023	0	174
3200367638	0	2	0.320806192	347.3699441	1130
3207076882	3	1	1.246350027	0.895954524	1413
3216337554	3	1	1.140186565	0	257
3299275830	0	2	0.619971155	3.810854603	1017
3378821652	3	2	26.76467436	0	23578
3463990254	1	1	86.2325149	78.77204664	54607
3468520714	2	2	29.26537461	0	8721
3493899212	0	1	1.040639811	0	1316
3494132994	2	2	3.807215764	0	5771
3575409042	2	2	1.621053278	0	424
3609667846	4	2	226.8915099	39.56702159	56200
3613917550	0	2	24.37763999	19.45777257	5860
3626853092	0	1	8.425149934	41.34321652	3932
3706172598	1	1	0.777348057	0	234
3706405514	3	1	21.23915564	151.4190069	4209
3719272980	4	1	5.670839623	2.683895946	17125
3771234960	2	1	2.608693799	0	697
3787940912	1	2	2.565892936	1.715493146	1873
3792826040	2	1	12.9113104	0	12890
3793055622	4	2	297.0839911	2985.789466	103416
3883405360	2	1	8.231848744	0	17209
3899633620	4	1	1.401232341	0	274
3913591320	1	2	0.695321795	0.900725332	1473
3933082516	3	2	53.72836343	68.10297827	22401
4017348756	4	1	1.303853261	0	537
4017351848	1	2	1526.585427	265.6315582	163880
4026585912	2	1	48.46439213	54.50977434	122965
4059621408	1	2	60.56496176	98.00936412	51347
4060451058	3	1	10.73880488	33.9470723	5725
4096692412	3	2	27.25187969	19.6376026	31192
4131282726	0	2	0.576007231	0	465
4173397684	0	1	2.383205684	2.30560548	577
4197930874	3	1	0.344385158	0	1341
4197931416	2	1	104.047412	0	39323
4220497162	2	2	24.28145838	0	14086
4234823770	2	2	33.23698801	63.17938182	21857
4239298706	2	2	16.16302802	3.622759032	11810
4286221518	4	2	111.4943989	0	83977
1509970350	3	2	2.316241635	7.934559485	521
1600753424	1	1	1.318077882	22.51748874	426
1624839478	4	1	1.003272518	8.139703918	368
1681224930	2	1	2.64414071	23.61232573	543
1837217298	1	2	2.938016156	0	647
1855092892	3	1	2.193641528	7.02720062	744
1855098118	0	1	0.429823171	0	209
1877137398	0	1	1.554460314	0	641
1877801656	1	1	3.009002108	0	576
1885873374	3	2	2.648832102	0	545
1898118040	4	2	0.883717407	0	231
1915484060	3	1	2.362544093	8.379818994	595
1929439268	3	1	1.682311381	13.38408495	656
1932522296	0	2	5.772971838	0	2234
1933395262	4	1	0.932427276	13.84778566	497
1936149606	3	2	89.02195483	2354.239154	48724
1954693310	0	1	1.889048845	0	599
2163089166	0	1	1.996545655	0	624
2317870424	4	2	1.122347798	0	254
2318802984	1	1	3.25467031	0	559
2324140696	4	2	1.189162822	0	275
2374882876	2	2	1.078575997	0	244
2385600464	4	2	1.267168803	0	314
2385950366	0	1	1.210799658	22.4525074	587
2414964216	4	2	80.79946698	35.32527556	69864
2452366130	1	2	1.219785663	0	281
2517586544	4	2	1.851910389	5.393532536	610
2545378494	4	1	6.472811158	0	4587
2545380294	4	1	4.695265767	0	3933
2555024966	4	1	1.395510661	0	454
2558422244	3	1	4.410547265	0	3123
2571613860	2	2	441.3413345	0	801602
2574712672	1	1	20.55824236	0	16367
2603460204	3	1	1.134890593	0	623
2621697574	0	1	24.45125118	11.83597103	66707
2621702814	3	2	10.13023258	25.43616898	8551
2624375776	0	2	61.51916627	172.5041152	179215
2640517118	0	1	3.109034523	0	859
2681270840	4	2	12.46688429	0	15962
2708386552	1	1	0.937959271	0	345
2732121272	4	2	0.942362536	6.754881338	350
2732414890	2	1	1.360778055	0	236
2742668344	4	2	0.531973815	0	107
2767093520	1	1	1.339396844	10.59777962	468
2832382290	1	2	364.0907656	0	94790
2851243684	3	1	81.18856257	80.42048614	31866
2861066092	3	1	9.301438884	0	2482
2865455978	1	2	3.024931903	0	1046
2876946526	0	1	2.202226742	11.28970887	637
2919498584	4	2	0.836140744	0	833
2922152718	4	1	2.232082438	4.071049007	755
2965216228	2	2	1.896573144	7.083915904	718
2965370970	1	2	0.897732059	0	388
2992375328	0	2	2.47579474	0	1065
3038349854	4	1	11.22410095	151.0034775	10664
3038433622	0	1	1.06439912	0	431
3038520462	3	2	55.15038673	0	4056
3038528920	4	2	4.100787579	0	1082
3038536222	0	1	65.1778742	68.58271761	29734
3038539822	0	1	2.925096022	0	1729
3038591862	3	2	1.124038356	0	355
3038696862	3	2	22.31002629	0	8109
3038729688	0	2	71.66055272	0	20335
3038995662	3	2	1.128691621	0	244
3041657824	0	2	41.98041674	186.4926652	1079
3041663732	3	1	0.464389461	0	1343
3041671198	3	2	21.53836036	0	15756
3041674358	0	1	466.6194393	2514.420798	96656
3041754158	0	1	105.5596115	47.72236418	34810
3053752432	0	2	39.10005192	63.2278984	81532
3147278938	2	1	1.155268678	6.952620392	309
3193617364	2	2	6.83565959	39.88371979	3843
3199579042	1	2	0.920962682	0	464
3200018436	2	2	0.807890124	0	691
3200049636	2	2	4.647330281	0	939
3200071178	1	2	3.795693018	2.130608206	1551
3200074178	1	2	2.45084417	4.179445171	1919
3200096286	4	1	6.984915351	88.80375603	1725
3200101086	4	1	29.36407774	0	1342
3200106912	1	1	0.032809014	0.034930133	178
3200121094	3	2	56.39663837	70.75967211	46572
3200132712	1	1	62.37816678	89.42614836	822734
3200133428	3	1	10.29815469	0	7733
3200135228	3	1	70.26621159	55.69244928	19180
3200135978	1	2	0.9604383	2.70742144	3197
3200152454	0	1	38.03756829	55.01107037	33793
3200157752	4	2	2.86749097	2.376608323	4807
3200159320	0	2	1.123461706	0	579
3200159378	1	2	81.41610137	125.4999955	40556
3200160752	4	2	383.3139843	1914.363729	95844
3200168886	4	1	4.290949326	4.216601325	6665
3200175912	1	1	0.231834444	0	54
3200176778	1	2	2.300451063	0	760
3200177712	1	1	9.922031245	3.258850081	2033
3200182352	4	2	9.44800477	13.48049009	28426
3200184254	0	1	2.542522661	1.362476808	17993
3200191720	0	2	92.04632096	100.0125482	75237
3200194236	2	2	5.633024106	1.040700196	1698
3200257720	0	2	0.550536631	2.657371879	461
3200260294	3	2	0.535665125	2.90721232	286
3200260352	4	2	1.259748704	2.687525221	806
3200265312	1	1	5.579252255	0	9844
3200268254	0	1	1.152504418	0	546
3200269570	2	1	25.92941402	2395.225629	7869
3200288112	1	1	3.303197016	1.019379108	2685
3200293570	2	1	10.67202936	16.88444297	8584
3200309286	4	1	1.302670844	0	1445
3200309770	2	1	0.519873679	0.981910391	974
3200314686	4	1	17.39147042	21.36385598	10386
3200323294	3	2	28.45503128	102.4247691	33311
3200325970	2	1	0.226936848	8.265132244	49
3200338236	2	2	0.463423851	0	187
3200342712	1	1	2.825505229	2.401916601	3181
3200343970	2	1	0.002693614	0.002711199	3
3200348552	4	2	0.603919837	0	1302
3200361636	2	2	0.062180582	0.064630386	103
3219230980	2	2	5.98239134	0	7762
3250277616	0	2	537.471298	3657.944125	61961
3322508184	1	1	0.694995925	0	178
3326147436	3	1	11.68206413	0	2425
3473957216	0	2	584.8701371	1343.436637	331981
3492084960	0	2	3.726337142	0	1678
3609737154	1	2	10.99365746	41.04093697	5099
3622560070	4	1	28.79243564	0	175598
3648769486	4	1	3.370544246	0	824
3710340390	4	1	30.11953185	26.43522732	7177
3712371332	3	1	14.20363443	77.78500051	7540
3726185540	3	1	0.995833078	0	646
3748795512	0	2	3.792066173	33.28043243	2924
3752052448	0	2	1.49294223	0	345
3760734178	1	2	2.833798383	1.707107716	1583
3789204336	0	2	25.43634751	0	5690
3815925784	4	2	46.33531619	0	6238
3861622782	0	1	8.20501566	7.42485463	4203
3869289442	1	2	50.73692059	240.9073547	6682
3870072984	0	2	68.72917457	18.84598671	38786
3874516952	4	2	1.392620597	0	570
3930297938	2	1	15.85060338	0	10767
3944339004	3	1	4.862046153	1.617146205	5158
3997533128	0	2	0.548003833	0	254
4016028304	4	2	23.57737924	24.80819518	2336
4026585910	4	1	72.14393099	74.41198568	263821
4033544648	4	2	24.93243823	143.2721032	6749
4053445818	1	2	13.04952144	9.065520187	6101
4096784520	0	2	32.67486258	436.9231889	7512
4154714338	2	1	1.00655626	1.111940554	926
4220497320	1	1	15.63216835	99.41244691	5621
4223042902	3	2	199.6540235	0	55125
4291808354	2	1	6.787441808	15.22300327	3458
927003028	2	1	2.054529435	0	829
1418769046	3	1	2.864522608	21.06835906	613
1460487936	3	2	2.229417611	5.963265724	612
1500554160	3	2	1.855882406	4.164218754	589
1506961024	4	1	1.572453286	11.79786921	543
1776433050	4	2	1.515715344	5.321929645	579
1830266508	1	2	1.55625505	0	805
1836038818	4	2	4.698757609	21.46045327	1651
1839179030	3	1	2.114605747	12.55957168	688
1840535296	3	2	1.219461953	11.30962447	440
1858275832	4	1	2.478737494	21.7857575	758
1864105530	1	1	2.694597041	0	854
1902494284	1	2	2.715240736	0	817
1923494156	2	1	2.028807264	26.71438476	407
1935468314	0	2	2.16800248	0	641
1947813044	1	2	2.064252951	22.41980016	860
1963122380	2	1	2.919960465	0	623
2206020132	1	2	1.261164502	0	405
2226781262	3	1	2.269403519	0	712
2259689306	0	2	12.36766493	375.8595247	14803
2276144100	2	1	0.924671418	0	311
2279792178	1	1	425.914512	266.4753929	220363
2310824796	1	2	1.711517372	0	739
2328051378	4	2	231.775977	658.3722872	55651
2406549102	3	1	3.570948954	7.322464899	911
2416774032	4	1	2.74206733	0	681
2476164086	2	2	5.792581099	0	1103
2500601566	2	2	20.39332185	4.520253477	3532
2529160698	4	2	11.98286525	0	3032
2554189682	0	2	29.90969729	138.3581752	19585
2560865418	0	2	30.62027093	0	7600
2571822542	2	2	1.073620894	0	317
2577994162	0	2	10.46024381	23.29906471	3100
2593840880	3	2	0.09316633	0	258
2631513510	2	2	5.234452087	4.779972047	1635
2695350600	4	1	1.213857041	0	312
2705355538	4	2	3.896206153	14.0523664	1138
2731112980	1	2	3.918636088	0	1415
2735246032	3	2	0.791281933	0	347
2756560052	2	1	0.770875474	0	704
2756864736	0	1	1.137254673	0	315
2766684584	3	2	1.738887945	10.55118259	368
2788959490	0	2	3.527959745	12.40543074	1801
2798946820	1	2	39.31153627	133.2146014	36923
2822364300	1	2	12.10812634	168.813896	2619
2824146474	4	2	50.43065938	129.8135876	15596
2839926152	4	1	1.321639786	9.10534829	267
2866933060	1	2	0.100309164	0.035937195	176
2930339040	0	1	2.438798524	0	474
2930341706	0	2	1.417538399	0	415
2941670288	3	2	363.9362927	235.4465432	183411
2970638064	0	1	14.67758916	5.191105648	2852
2991401410	0	2	0.781188795	9.688208414	420
3001616740	1	2	0.220970316	0	106
3032508368	0	1	1.510560733	0	613
3037722402	4	2	0.922557527	14.88497643	375
3037925478	3	1	0.687346106	0	193
3038366904	0	1	0.617596718	0	127
3038382620	2	1	36.4994495	36.73611876	11521
3038414570	0	2	2.040703669	8.563809035	542
3038603904	0	1	51.07457414	0	21463
3038729686	2	2	124.4066674	0	30154
3038732478	3	1	19.20844557	15.59529186	15001
3038774202	4	2	13.91658835	0	1644
3038861686	2	2	1.964525168	1.939887467	1657
3039012402	4	2	100.3084857	116.8995549	55049
3039021344	3	2	10.54289144	141.4030522	859
3039022820	2	1	22.82825819	1.039223103	7031
3040706614	3	1	0.019891284	0	10
3041695356	2	1	1.237718517	0	287
3041846822	2	2	1.00203201	1.250187279	663
3056810906	1	1	135.1326021	1590.700828	41533
3087213466	0	2	5.188072467	0	3604
3087213640	3	2	183.2591125	6.258952936	25008
3195820858	1	1	17.33345857	16.47994702	6413
3200002994	1	1	3.357609406	3.898443489	3772
3200004910	3	1	5.281129434	0	1774
3200007194	1	1	0.226287847	0	32
3200034518	2	2	0.044977098	0.074313887	208
3200065936	0	1	13.36240133	0	6944
3200070460	1	2	17.66980722	219.5410846	14561
3200071176	3	2	4.944970805	9.735730312	1982
3200074118	2	2	3.866544725	5.834867314	2535
3200090652	2	1	5.16624121	4.945863571	2436
3200093110	3	1	2.764585215	0	3030
3200093168	4	1	0.679475094	6.337319299	1285
3200095118	2	2	13.70485189	0	20216
3200101118	2	2	71.58014447	0	47092
3200102110	3	1	0.549006737	0	284
3200121910	3	1	88.52389047	0	27074
3200127968	4	1	1.03160519	1.227705557	961
3200129652	2	1	6.112257824	0	2528
3200133136	0	1	11.1474908	0	2557
3200135202	0	2	32.51976165	32.55420298	8018
3200137718	2	2	0.955684997	0	1844
3200149718	2	2	0.404298842	0	858
3200159976	3	2	2.228321677	0	651
3200168318	2	2	554.3249668	0	98707
3200175460	1	2	0.518617592	0	173
3200177710	3	1	32.76861657	0	2615
3200183976	3	2	24.19904045	0	35539
3200256460	1	2	8.746814113	25.17162803	21302
3200257336	0	1	0.488677717	0	307
3200257776	3	2	0.370602276	0	447
3200259576	3	2	0.161503081	2.61247821	111
3200259736	0	1	1.825801933	4.519048453	2458
3200259794	1	1	11.53024331	15.1293955	7361
3200266776	3	2	2.891089371	3.069670199	3565
3200270860	1	2	0.990551558	11.55381364	264
3200271310	3	1	2.727042658	0	2374
3200275936	0	1	0.846144917	0.623563246	11071
3200278176	3	2	48.71243386	2.439091778	26359
3200293060	1	2	106.2146756	96.62841623	42023
3200312318	2	2	0.175379079	0.290505213	591
3200315860	1	2	82.22037774	816.0913802	18883
3200316136	0	1	55.74086606	1.581247926	9198
3200316518	2	2	0.842480859	0	340
3200333976	3	2	8.604431827	26.17690025	17701
3200340634	4	2	0.254528918	0	150
3341852668	2	1	3.31809118	0	1888
